Product Id,Product Type,Product Name,Product Gender Target,Product Category,Product Season,Product Condition,Sold,In Stock,Brand Id,Brand Name,Product Material,Product Colour,Price Usd,Warehouse name,Country
P04736,Accessories,Product 4736,Male,men shoes,Summer,Never Worn with Tag,True,False,B1,Brand A,Denim,Pink,1137.3,Paris,France
P04737,Accessories,Product 4737,Female,women accessories,Spring,Never Worn,True,False,B5,Brand B,Cotton,Green,1962.55,London,UK
P04738,Accessories,Product 4738,Female,men shoes,Spring,Never Worn,True,False,B3,Brand E,Wool,White,1274.29,Tokyo,Japan
P04739,Clothing,Product 4739,Unisex,men accessories,Summer,Never Worn with Tag,True,False,B5,Brand C,Cotton,Yellow,1243.3,Paris,France
P04740,Clothing,Product 4740,Unisex,men accessories,Winter,Fair,False,False,B4,Brand E,Cotton,Green,1733.29,Tokyo,Japan
P04741,Accessories,Product 4741,Male,women clothing,Winter,Never Worn with Tag,False,True,B5,Brand E,Wool,White,1651.98,Berlin,Germany
P04742,Shoes,Product 4742,Female,men accessories,Autumn,Fair,True,False,B2,Brand A,Leather,Yellow,1512.18,Berlin,Germany
P04743,Shoes,Product 4743,Male,women clothing,Summer,Good,True,True,B1,Brand A,Polyester,Yellow,1234.02,Milan,Italy
P04744,Clothing,Product 4744,Unisex,women shoes,Spring,Fair,False,True,B1,Brand E,Wool,Black,746.52,Paris,France
P04745,Shoes,Product 4745,Male,men accessories,Autumn,Never Worn,True,False,B1,Brand C,Denim,Green,1407.55,New York,
P04746,Shoes,Product 4746,Unisex,women accessories,Spring,Never Worn with Tag,True,True,B1,Brand A,Denim,Red,967.71,Milan,Italy
P04747,Clothing,Product 4747,Unisex,men clothing,Autumn,Very Good,False,False,B1,Brand E,Cotton,Green,798.84,Paris,France
P04748,Clothing,Product 4748,Male,women accessories,Autumn,Good,False,True,B3,Brand C,Cotton,Blue,1260.68,Paris,France
P04749,Accessories,Product 4749,Male,women accessories,Spring,Fair,False,True,B1,Brand C,Silk,Blue,984.2,New York,USA
P04750,Clothing,Product 4750,Unisex,women shoes,Spring,Good,True,True,B2,Brand C,Silk,Pink,1393.84,London,UK
P04751,Accessories,Product 4751,Male,men shoes,Autumn,Never Worn,True,False,B3,Brand E,Cotton,Yellow,1405.85,London,
P04752,Clothing,Product 4752,Male,women shoes,Summer,Good,True,False,B1,Brand D,Wool,Red,246.54,London,UK
P04753,Shoes,Product 4753,Male,men clothing,Spring,Never Worn with Tag,True,True,B2,Brand A,Polyester,White,1082.97,Milan,Italy
P04754,Shoes,Product 4754,Male,men clothing,Winter,Good,True,False,B5,Brand B,Cotton,Blue,760.14,New York,USA
P04755,Clothing,Product 4755,Unisex,,Spring,Never Worn,False,True,B2,Brand C,Silk,Red,260.48,Paris,France
P04756,Clothing,Product 4756,Male,men clothing,Spring,Very Good,False,True,B3,Brand D,Silk,Yellow,375.52,Berlin,Germany
P04757,Clothing,Product 4757,Female,women clothing,Summer,Good,False,True,B3,Brand C,Denim,Red,1796.64,Milan,Italy
P04758,Clothing,Product 4758,Female,men accessories,Winter,Good,False,True,B2,Brand E,Leather,Pink,1572.85,Milan,Italy
P04759,Accessories,Product 4759,Female,men shoes,Winter,Never Worn with Tag,False,True,B3,Brand A,Leather,Pink,815.39,Tokyo,Japan
P04760,Shoes,Product 4760,Unisex,,Summer,Good,False,True,B3,Brand C,Polyester,Yellow,1765.1,Milan,Italy
P04761,Accessories,Product 4761,Female,women clothing,Winter,Never Worn with Tag,True,True,B1,Brand A,Wool,Green,1983.97,Berlin,Germany
P04762,Clothing,Product 4762,Male,women accessories,Summer,Very Good,True,False,B5,Brand A,Polyester,Red,1904.39,London,UK
P04763,Shoes,Product 4763,Unisex,women shoes,Summer,Fair,False,True,B4,Brand E,Leather,Green,1319.49,London,UK
P04764,Shoes,Product 4764,Female,women shoes,Winter,Fair,False,True,B4,Brand D,Polyester,Blue,97.98,Milan,Italy
P04765,Accessories,Product 4765,Unisex,men accessories,Spring,Good,False,True,B4,Brand A,Polyester,Pink,430.1,London,UK
P04766,Accessories,Product 4766,Unisex,women shoes,Autumn,Fair,False,False,B3,Brand A,Silk,Black,1990.97,Paris,France
P04767,Shoes,Product 4767,Female,men shoes,Winter,Very Good,False,True,B2,Brand C,Denim,Black,1554.07,Milan,Italy
P04768,Shoes,Product 4768,Unisex,men shoes,Spring,Never Worn,False,True,B2,Brand C,Leather,Red,1414.09,New York,USA
P04769,Clothing,Product 4769,Female,women accessories,Summer,Fair,True,False,B5,Brand E,Denim,Pink,669.3,London,UK
P04770,Shoes,Product 4770,Female,women shoes,Autumn,Good,False,False,B5,Brand C,Leather,Pink,493.83,Milan,Italy
P04771,Clothing,Product 4771,Unisex,men shoes,Spring,Never Worn,False,True,B1,Brand C,Polyester,Red,800.93,Milan,Italy
P04772,Accessories,Product 4772,Unisex,men accessories,Spring,Very Good,True,True,B1,Brand E,Polyester,White,638.35,Milan,Italy
P04773,Accessories,Product 4773,Male,men shoes,Summer,Fair,False,False,B3,Brand C,Silk,Red,1862.23,New York,USA
P04774,Clothing,Product 4774,Male,men clothing,Winter,Never Worn with Tag,False,True,B2,Brand B,Cotton,Pink,1864.6,London,UK
P04775,Shoes,Product 4775,Male,men shoes,Autumn,Very Good,True,False,B5,Brand A,Silk,White,1126.02,Berlin,Germany
P04776,Accessories,Product 4776,Female,women clothing,Spring,Good,True,True,B4,Brand A,Cotton,Green,913.88,Tokyo,Japan
P04777,Accessories,Product 4777,Unisex,men accessories,Autumn,Fair,True,False,B1,Brand E,Silk,Green,1712.04,Paris,France
P04778,Accessories,Product 4778,Male,,Spring,Good,True,False,B2,Brand A,Denim,Green,1672.6,Milan,Italy
P04779,Shoes,Product 4779,Unisex,,Spring,Never Worn with Tag,True,True,B3,Brand B,Denim,Black,963.42,Paris,France
P04780,Accessories,Product 4780,Unisex,men accessories,Summer,Very Good,False,True,B3,Brand C,Cotton,Pink,684.8,Paris,France
P04781,Shoes,Product 4781,Female,women shoes,Autumn,Very Good,True,True,B3,Brand D,Cotton,Red,1563.72,Tokyo,Japan
P04782,Clothing,Product 4782,Female,,Winter,Never Worn with Tag,True,False,B1,Brand C,Denim,Black,1179.32,New York,USA
P04783,Accessories,Product 4783,Male,women shoes,Summer,Fair,False,True,B3,Brand A,Wool,Black,1105.72,,
P04784,Accessories,Product 4784,Male,women shoes,Autumn,Never Worn with Tag,False,False,B2,Brand E,Denim,Black,942.69,Paris,France
P04785,Accessories,Product 4785,Unisex,men clothing,Autumn,Very Good,True,False,B4,Brand D,Cotton,Yellow,242.7,London,UK
P04786,Clothing,Product 4786,Female,men accessories,Spring,Fair,False,False,B1,Brand E,Wool,Red,1771.86,London,UK
P04787,Clothing,Product 4787,Male,men accessories,Winter,Never Worn with Tag,True,True,B5,Brand A,Leather,Yellow,1242.32,Tokyo,Japan
P04788,Shoes,Product 4788,Male,women accessories,Summer,Fair,False,True,B1,Brand A,Silk,Black,1704.14,Tokyo,Japan
P04789,Clothing,Product 4789,Female,women clothing,Winter,Never Worn,True,True,B2,Brand D,Denim,Blue,321.98,Berlin,Germany
P04790,Clothing,Product 4790,Male,women clothing,Summer,Never Worn,False,True,B1,Brand B,Wool,Blue,213.59,Tokyo,Japan
P04791,Accessories,Product 4791,Male,women shoes,Autumn,Never Worn with Tag,False,True,B2,Brand A,Polyester,,67.54,New York,USA
P04792,Clothing,Product 4792,Male,women clothing,Spring,Fair,True,False,B4,Brand D,Wool,Green,1757.79,Tokyo,Japan
P04793,Accessories,Product 4793,Unisex,men accessories,Summer,Good,False,False,B5,Brand D,Polyester,White,237.22,Paris,France
P04794,Clothing,Product 4794,Unisex,men shoes,Winter,Very Good,True,False,B5,Brand C,Polyester,Pink,1616.55,London,UK
P04795,Clothing,Product 4795,Unisex,men clothing,Winter,Never Worn with Tag,False,False,B5,Brand E,Leather,White,545.64,Berlin,Germany
P04796,Shoes,Product 4796,Male,men clothing,Winter,Fair,False,False,B5,Brand D,Wool,,424.09,London,UK
P04797,Clothing,Product 4797,Female,women clothing,Winter,Never Worn with Tag,True,True,B4,Brand C,Wool,Green,1843.38,Tokyo,Japan
P04798,Shoes,Product 4798,Male,women accessories,Winter,Fair,False,True,B4,Brand C,Wool,Red,1650.39,Berlin,Germany
P04799,Accessories,Product 4799,Unisex,men clothing,Winter,Very Good,True,False,B5,Brand A,Denim,Blue,1172.3,Milan,Italy
P04800,Shoes,Product 4800,Male,women accessories,Spring,Good,True,True,B2,Brand A,Leather,Pink,1216.38,London,UK
P04801,Accessories,Product 4801,Unisex,women shoes,Autumn,Good,True,True,B1,Brand B,Silk,Blue,1793.14,Tokyo,Japan
P04802,Shoes,Product 4802,Male,women shoes,Spring,Good,False,False,B2,Brand B,Polyester,Yellow,1492.8,Berlin,Germany
P04803,Clothing,Product 4803,Female,women accessories,Winter,Very Good,False,True,B2,Brand E,Cotton,Red,922.12,Berlin,Germany
P04804,Shoes,Product 4804,Male,women shoes,Summer,Fair,False,False,B1,Brand B,Cotton,White,1703.63,London,UK
P04805,Clothing,Product 4805,Unisex,women clothing,Summer,Never Worn,True,True,B4,Brand A,Polyester,Green,103.28,Milan,Italy
P04806,Accessories,Product 4806,Unisex,,Autumn,Fair,False,False,B4,Brand B,Polyester,Yellow,1012.56,London,UK
P04807,Shoes,Product 4807,Unisex,,Winter,Good,True,False,B4,Brand B,Polyester,,1611.84,Milan,Italy
P04808,Accessories,Product 4808,Female,women shoes,Summer,Good,False,False,B4,Brand B,Silk,Pink,658.93,London,UK
P04809,Accessories,Product 4809,Unisex,women clothing,Spring,Fair,False,True,B2,Brand C,Cotton,,1527.51,Tokyo,Japan
P04810,Shoes,Product 4810,Unisex,men clothing,Summer,Very Good,True,True,B3,Brand E,Polyester,Pink,618.33,Milan,Italy
P04811,Shoes,Product 4811,Female,men accessories,Summer,Very Good,True,True,B2,Brand D,Cotton,Blue,1095.53,Berlin,Germany
P04812,Clothing,Product 4812,Unisex,men clothing,Autumn,Very Good,False,False,B4,Brand B,Wool,Pink,258.9,Milan,Italy
P04813,Accessories,Product 4813,Unisex,men clothing,Summer,Never Worn with Tag,False,False,B5,Brand D,Polyester,Green,1693.42,Milan,Italy
P04814,Accessories,Product 4814,Female,women shoes,Summer,Never Worn with Tag,False,True,B4,Brand B,Denim,Black,1493.69,Milan,Italy
P04815,Shoes,Product 4815,Male,women clothing,Autumn,Fair,False,False,B5,Brand A,Cotton,Green,1345.5,London,UK
P04816,Accessories,Product 4816,Unisex,women accessories,Autumn,Very Good,True,False,B4,Brand D,Wool,White,1688.84,Berlin,Germany
P04817,Clothing,Product 4817,Female,women clothing,Winter,Very Good,False,False,B4,Brand B,Silk,White,432.29,New York,USA
P04818,Clothing,Product 4818,Female,,Autumn,Never Worn with Tag,False,True,B3,Brand A,Polyester,Pink,1237.01,Milan,Italy
P04819,Accessories,Product 4819,Female,women shoes,Summer,Never Worn,True,False,B1,Brand E,Silk,Red,765.8,Berlin,Germany
P04820,Accessories,Product 4820,Male,men accessories,Summer,Never Worn with Tag,False,False,B2,Brand B,Cotton,White,1380.93,New York,USA
P04821,Clothing,Product 4821,Unisex,men accessories,Winter,Never Worn,False,False,B1,Brand B,Wool,Black,1748.56,New York,USA
P04822,Shoes,Product 4822,Unisex,women shoes,Winter,Never Worn with Tag,False,True,B1,Brand C,Leather,Blue,461.13,New York,USA
P04823,Clothing,Product 4823,Male,women shoes,Winter,Never Worn with Tag,True,False,B4,Brand E,Cotton,Yellow,1394.47,Paris,France
P04824,Accessories,Product 4824,Male,men clothing,Spring,Very Good,False,False,B2,Brand A,Denim,Red,1968.76,London,UK
P04825,Shoes,Product 4825,Male,men clothing,Winter,Good,False,False,B1,Brand E,Denim,,1833.15,New York,USA
P04826,Accessories,Product 4826,Unisex,women accessories,Autumn,Fair,True,False,B2,Brand C,Cotton,Blue,545.87,Paris,France
P04827,Shoes,Product 4827,Male,men accessories,Summer,Never Worn,False,False,B3,Brand D,Leather,Green,255.52,Berlin,Germany
P04828,Shoes,Product 4828,Male,women clothing,Summer,Never Worn with Tag,True,False,B4,Brand E,Denim,Yellow,304.14,London,UK
P04829,Accessories,Product 4829,Male,women shoes,Winter,Never Worn,False,False,B1,Brand B,Polyester,White,1416.71,London,UK
P04830,Shoes,Product 4830,Unisex,men accessories,Summer,Very Good,True,False,B5,Brand A,Silk,Yellow,580.52,New York,USA
P04831,Shoes,Product 4831,Male,women clothing,Autumn,Very Good,True,True,B3,Brand A,Leather,Blue,1591.25,New York,USA
P04832,Shoes,Product 4832,Male,women clothing,Autumn,Very Good,True,False,B5,Brand A,Polyester,Yellow,1963.6,Tokyo,Japan
P04833,Clothing,Product 4833,Male,men clothing,Winter,Fair,True,False,B3,Brand E,Polyester,Black,414.18,Milan,Italy
P04834,Clothing,Product 4834,Unisex,men clothing,Autumn,Good,False,True,B4,Brand D,Cotton,Green,1178.42,Paris,France
P04835,Accessories,Product 4835,Female,,Winter,Never Worn with Tag,True,True,B4,Brand A,Polyester,Green,843.5,Tokyo,Japan
P04836,Clothing,Product 4836,Male,women shoes,Spring,Never Worn,False,True,B2,Brand B,Polyester,Black,1665.88,New York,USA
P04837,Accessories,Product 4837,Unisex,men shoes,Winter,Good,False,True,B5,Brand C,Leather,Red,1089.61,Berlin,Germany
P04838,Shoes,Product 4838,Male,women shoes,Autumn,Good,True,True,B1,Brand D,Wool,Red,686.03,Milan,Italy
P04839,Accessories,Product 4839,Male,men accessories,Autumn,Good,True,True,B5,Brand C,Cotton,Red,244.64,Tokyo,Japan
P04840,Shoes,Product 4840,Unisex,women shoes,Autumn,Fair,True,True,B2,Brand A,Silk,Black,1201.48,Berlin,Germany
P04841,Accessories,Product 4841,Unisex,men shoes,Winter,Good,True,True,B5,Brand A,Leather,Green,590.78,Milan,Italy
P04842,Shoes,Product 4842,Female,men clothing,Spring,Never Worn,False,False,B3,Brand D,Denim,Pink,1605.88,Tokyo,Japan
P04843,Clothing,Product 4843,Female,men clothing,Autumn,Fair,False,False,B5,Brand E,Wool,Yellow,1931.84,New York,USA
P04844,Shoes,Product 4844,Unisex,,Winter,Never Worn with Tag,False,False,B4,Brand A,Denim,Pink,421.88,Tokyo,Japan
P04845,Clothing,Product 4845,Male,men accessories,Winter,Good,True,True,B3,Brand C,Denim,Red,858.31,Tokyo,Japan
P04846,Clothing,Product 4846,Female,women shoes,Summer,Never Worn with Tag,False,True,B4,Brand D,Leather,White,1034.11,Milan,Italy
P04847,Accessories,Product 4847,Female,men accessories,Winter,Good,True,False,B1,Brand D,Polyester,Yellow,1316.78,Paris,France
P04848,Clothing,Product 4848,Male,women clothing,Spring,Very Good,True,False,B1,Brand C,Wool,Black,1710.88,Tokyo,Japan
P04849,Clothing,Product 4849,Unisex,men accessories,Spring,Fair,False,False,B3,Brand D,Wool,Pink,1979.73,Tokyo,Japan
P04850,Accessories,Product 4850,Unisex,men accessories,Spring,Fair,True,False,B4,Brand D,Wool,Yellow,465.16,New York,USA
P04851,Accessories,Product 4851,Male,men accessories,Winter,Fair,True,True,B5,Brand A,Wool,Red,1499.34,London,UK
P04852,Shoes,Product 4852,Female,men clothing,Autumn,Very Good,True,False,B1,Brand C,Denim,Black,1263.26,Milan,Italy
P04853,Shoes,Product 4853,Male,men shoes,Winter,Very Good,True,True,B5,Brand E,Wool,White,328.43,Milan,Italy
P04854,Shoes,Product 4854,Unisex,women shoes,Autumn,Good,True,False,B2,Brand D,Denim,Red,1427.69,Tokyo,Japan
P04855,Accessories,Product 4855,Unisex,men accessories,Winter,Fair,False,True,B4,Brand A,Cotton,,385.35,Paris,France
P04856,Shoes,Product 4856,Unisex,men clothing,Spring,Very Good,False,False,B1,Brand C,Denim,Green,366.74,Tokyo,Japan
P04857,Accessories,Product 4857,Unisex,,Winter,Fair,True,True,B5,Brand B,Silk,Blue,1188.45,Tokyo,Japan
P04858,Shoes,Product 4858,Female,women shoes,Summer,Good,True,False,B3,Brand D,Cotton,Yellow,714.31,Berlin,Germany
P04859,Clothing,Product 4859,Female,men shoes,Summer,Fair,False,False,B4,Brand A,Polyester,Green,1850.61,Berlin,Germany
P04860,Shoes,Product 4860,Female,women accessories,Autumn,Very Good,True,True,B3,Brand A,Wool,Black,1693.78,Berlin,Germany
P04861,Shoes,Product 4861,Female,women accessories,Autumn,Very Good,False,False,B5,Brand A,Denim,White,330.07,Paris,France
P04862,Clothing,Product 4862,Female,women shoes,Summer,Never Worn,True,True,B2,Brand D,Cotton,Black,697.71,London,
P04863,Shoes,Product 4863,Female,women clothing,Autumn,Very Good,False,False,B1,Brand C,Denim,,1634.53,Tokyo,Japan
P04864,Clothing,Product 4864,Unisex,women shoes,Winter,Never Worn,False,False,B5,Brand C,Silk,Green,853.84,Milan,Italy
P04865,Shoes,Product 4865,Female,,Autumn,Very Good,False,False,B4,Brand A,Denim,Red,259.82,Berlin,Germany
P04866,Clothing,Product 4866,Unisex,women shoes,Autumn,Very Good,False,True,B3,Brand E,Silk,Blue,655.49,Milan,Italy
P04867,Accessories,Product 4867,Male,women shoes,Winter,Never Worn with Tag,True,True,B4,Brand C,Denim,Green,1164.78,Milan,Italy
P04868,Clothing,Product 4868,Female,men accessories,Summer,Never Worn,False,False,B2,Brand A,Denim,Blue,799.29,New York,USA
P04869,Shoes,Product 4869,Male,women clothing,Summer,Very Good,True,True,B5,Brand B,Cotton,Black,1871.41,Milan,Italy
P04870,Shoes,Product 4870,Unisex,men accessories,Spring,Fair,True,True,B2,Brand B,Leather,,244.14,London,UK
P04871,Clothing,Product 4871,Unisex,men clothing,Summer,Fair,False,False,B3,Brand D,Denim,,1299.2,Paris,France
P04872,Clothing,Product 4872,Female,women clothing,Autumn,Fair,False,False,B4,Brand C,Denim,Green,1690.89,New York,USA
P04873,Accessories,Product 4873,Male,men accessories,Autumn,Good,False,True,B4,Brand C,Wool,White,1572.47,Milan,Italy
P04874,Clothing,Product 4874,Unisex,men clothing,Summer,Good,False,False,B5,Brand A,Silk,Pink,1411.27,Paris,France
P04875,Clothing,Product 4875,Male,men shoes,Spring,Never Worn with Tag,False,True,B3,Brand C,Wool,Pink,1689.56,New York,USA
P04876,Shoes,Product 4876,Female,women shoes,Winter,Never Worn with Tag,False,False,B2,Brand D,Denim,Pink,303.63,Berlin,Germany
P04877,Shoes,Product 4877,Unisex,women shoes,Autumn,Never Worn,False,False,B4,Brand D,Wool,White,1266.76,Paris,France
P04878,Clothing,Product 4878,Male,men shoes,Spring,Never Worn with Tag,True,True,B1,Brand C,Polyester,Green,1332.79,Tokyo,Japan
P04879,Clothing,Product 4879,Female,men accessories,Autumn,Fair,True,True,B4,Brand C,Polyester,Yellow,430.13,Paris,France
P04880,Shoes,Product 4880,Female,men accessories,Winter,Fair,False,True,B2,Brand D,Leather,Green,927.06,New York,USA
P04881,Clothing,Product 4881,Male,women clothing,Spring,Good,True,False,B2,Brand D,Wool,Green,96.26,New York,USA
P04882,Accessories,Product 4882,Unisex,men shoes,Autumn,Good,False,False,B4,Brand B,Denim,Green,856.96,Milan,Italy
P04883,Accessories,Product 4883,Female,women accessories,Spring,Never Worn,False,True,B2,Brand A,Denim,Black,982.02,London,UK
P04884,Clothing,Product 4884,Male,women accessories,Summer,Never Worn with Tag,True,True,B2,Brand C,Polyester,Blue,1427.54,New York,USA
P04885,Accessories,Product 4885,Unisex,women shoes,Summer,Very Good,True,True,B5,Brand C,Wool,Blue,994.33,Paris,France
P04886,Shoes,Product 4886,Male,men shoes,Winter,Never Worn,True,True,B4,Brand A,Wool,Yellow,1485.59,London,UK
P04887,Accessories,Product 4887,Male,men accessories,Spring,Good,True,True,B2,Brand E,Leather,Yellow,1601.95,Milan,Italy
P04888,Shoes,Product 4888,Unisex,women shoes,Winter,Never Worn with Tag,False,True,B1,Brand D,Leather,Pink,1056.64,New York,USA
P04889,Clothing,Product 4889,Female,women clothing,Winter,Good,False,True,B5,Brand A,Leather,Pink,1758.85,Tokyo,Japan
P04890,Accessories,Product 4890,Female,women shoes,Summer,Good,False,True,B1,Brand E,Silk,Blue,853.88,Tokyo,Japan
P04891,Clothing,Product 4891,Female,men shoes,Spring,Never Worn with Tag,False,False,B3,Brand E,Cotton,Yellow,722.74,Paris,France
P04892,Accessories,Product 4892,Female,men clothing,Summer,Very Good,False,True,B2,Brand A,Cotton,Black,1282.62,London,UK
P04893,Accessories,Product 4893,Female,women accessories,Spring,Good,False,False,B4,Brand E,Cotton,,220.26,London,
P04894,Accessories,Product 4894,Female,women clothing,Winter,Never Worn,False,True,B4,Brand C,Wool,Pink,265.16,Milan,Italy
P04895,Clothing,Product 4895,Female,men shoes,Spring,Never Worn with Tag,True,True,B3,Brand D,Leather,Black,465.95,London,UK
P04896,Accessories,Product 4896,Male,men clothing,Autumn,Good,False,False,B1,Brand E,Polyester,Red,1005.04,Paris,France
P04897,Shoes,Product 4897,Unisex,men clothing,Summer,Never Worn with Tag,False,True,B2,Brand D,Polyester,Green,1289.29,Milan,
P04898,Accessories,Product 4898,Female,men clothing,Autumn,Never Worn,False,True,B1,Brand A,Cotton,Green,594.86,New York,USA
P04899,Accessories,Product 4899,Male,men shoes,Winter,Never Worn with Tag,True,False,B4,Brand C,Wool,Blue,1140.5,New York,USA
P04900,Clothing,Product 4900,Unisex,women shoes,Spring,Very Good,False,True,B5,Brand C,Silk,,872.65,Tokyo,Japan
